"name","dateEstablished","city","country","longitude","latitude"
"Carriage House Restaurant","2017","Winston-Salem","US",-80.3032,36.0746
"McDonald's","2019","Greensboro","US",-79.8832,36.1098
"Chick-fil-A","2017","Charlotte","US",-80.8494,35.0876
"Burger King","2016","Holly Springs","US",-78.8351,35.6388
"Chick-fil-A","2017","Holly Springs","US",-78.8346,35.6392
"McDonald's","2017","Oyster Bay","US",-73.5351,40.8595
"McDonald's","2019","Melville","US",-73.4117,40.8041
"Barbonzai","2018","Lake Forest","US",-117.705299,33.6296
"Chipotle","2018","Hudson","US",-92.719894,44.959324
"Mod Pizza","2017","Killeen","US",-97.70787,31.08609
"Salata","2017","Katy","US",-95.7517,29.78748
"Masala Wok","2018","Cedar Park","US",-97.806709,30.527849
"Pita Pit","2019","Oak Harbor","US",-122.646,48.3024
"Mellow Mushroom","2019","Charleston","US",-79.93515,32.78352
"Taco Tontos","2019","Kent","US",-81.35863,41.15335
"Cafe Yumm - River Bend","2019","Springfield","US",-123.02748,44.08239
"Cafe Yumm","2019","Wilsonville","US",-122.76665,45.33477
"Cafe Yumm","2016","Beaverton","US",-122.827075,45.495063
"Next Level Burger","2017","Bend","US",-121.33053,44.05061
"Dairy Queen","2017","Atlantic Beach","US",-76.77949,34.698469
"Burger King","2017","Jackson","US",-89.644133,37.369076
"Taco Bell","2015","Naples","US",-81.754867,26.115661
"Jimmy Johns","2015","Bradenton","US",-82.605214,27.462786
"SUBWAY","2016","Houston","US",-95.529365,29.655415
"China Star Chinese Restaurant","2016","Dothan","US",-85.423701,31.2489
"Subway","2016","Glenn Dale","US",-76.793922,38.965196
"Foxs Pizza Den","2016","Morgantown","US",-79.970291,39.654103
"SUBWAY","2015","Youngstown","US",-80.709988,41.063246
"Subway","2018","Portland","US",-122.806737,45.523847
"Waffle House","2016","Dothan","US",-85.388572,31.256081
"SUBWAY","2016","Dunedin","US",-82.747465,28.019888
"Quiznos","2018","Antioch","US",-86.662204,36.045183
"Arbys","2018","Sullivan","US",-91.161972,38.218949
"Taco Bell","2016","Palestine","US",-95.606919,31.736018
"Taco Bell","2016","North Las Vegas","US",-115.145296,36.276115
"Mr Hero","2017","Cleveland","US",-81.645068,41.448128
"Subway","2018","Moreno Valley","US",-117.207774,33.891362
"KFC","2017","Milwaukee","US",-87.910159,42.959628
"Hardees","2016","High Point","US",-79.962183,36.061296
"Waffle House","2015","Evergreen","US",-86.967924,31.457459
"Subway","2016","Portland","US",-122.575518,45.491868
"SUBWAY","2016","Newport News","US",-76.531276,37.124246
"SUBWAY","2018","Coalgate","US",-96.226652,34.528877
"SUBWAY","2019","Meeker","US",-96.89481,35.50258
"Blimpie","2019","Peoria","US",-112.252487,33.672424
"KFC","2016","Fort Pierce","US",-80.394149,27.413326
"McDonalds","2016","Kansas City","US",-94.586036,39.003106
"KFC","2016","Pinellas Park","US",-82.728139,27.839669
"KFC","2017","Clarksville","US",-87.303905,36.514781
"KFC","2016","Birmingham","US",-86.806261,33.531869
"Chipotle Mexican Grill","2017","Vacaville","US",-121.962417,38.366904
"Chipotle Mexican Grill","2015","Mobile","US",-88.143754,30.675338
"KFC","2017","Port Saint Lucie","US",-80.399144,27.313256
"Chipotle Mexican Grill","2016","Tampa","US",-82.505865,27.893439
"Waffle House","2019","Oklahoma City","US",-97.530174,35.609322
"Sonic DriveIn","2016","Lone Grove","US",-97.261982,34.173294
"Subway","2015","Euless","US",-97.081431,32.850545
"Dairy Queen","2017","Virginia Beach","US",-76.023035,36.852524
"Pizza Hut","2016","Akron","US",-81.429464,41.031934
"Waffle House","2016","Waynesville","US",-82.989631,35.503204
"Waffle House","2018","Auburn","US",-85.482644,32.609213
"Dairy Queen","2015","Canfield","US",-80.760137,41.022921
"SUBWAY","2016","Vincennes","US",-87.499542,38.691647
"El Pollo Loco","2016","Tempe","US",-111.909613,33.378715
"SUBWAY","2016","Redwood City","US",-122.224513,37.467046
"McDonalds","2016","Port Barre","US",-91.964282,30.545852
"Wendys","2016","Delaware","US",-83.073231,40.32921
"Five Guys","2019","Salem","US",-122.983876,44.956542
"Five Guys","2018","Henrico","US",-77.583245,37.645259
"Pizza Hut","2016","Kissimmee","US",-81.481826,28.33358
"Pizza Hut","2016","Greenville","US",-82.404846,34.891338
"SUBWAY","2017","La Crosse","US",-91.239202,43.817074
"Dominos Pizza","2017","Gettysburg","US",-77.222459,39.833477
"Taco Bell","2015","Hudson","US",-82.658208,28.330695
"Wendys","2015","Dayton","US",-84.161194,39.608786
"Taco Bell","2017","Joplin","US",-94.477071,37.079626
"LL Hawaiian Barbecue","2015","Martinez","US",-122.108241,37.996939
"Schaffners Drive In","2017","Baltimore","US",-82.608236,39.84555
"McDonalds","2016","Boca Raton","US",-80.122156,26.364476
"Dairy queen","2018","Troutdale","US",-122.391007,45.546317
"Taco Bell","2016","Garden Grove","US",-117.981537,33.758626
"KFC","2016","Lancaster","US",-82.616028,39.732137
"Churchs Chicken","2015","Jackson","US",-90.228073,32.296137
"SUBWAY","2017","Austin","US",-92.98582,43.666698
"SUBWAY","2016","Cincinnati","US",-84.512299,39.16453
"Dairy Queen","2019","Lawrenceville","US",-84.08337,33.979927
"KFC","2016","Cape Coral","US",-81.974679,26.650179
"Dominos Pizza","2015","Longview","US",-122.930206,46.143367
"Jimmy Johns","2019","Huntington Beach","US",-118.02552,33.729569
"Dominos Pizza","2015","Hutchinson","US",-94.368875,44.890793
"KFC","2016","Marion","US",-81.964167,35.658233
"Foxs Pizza Den","2015","Philipsburg","US",-78.213063,40.917199
"Jack in the Box","2017","Killeen","US",-97.707894,31.073618
"Dairy Queen Grill Chill","2019","Nokomis","US",-89.283248,39.302166
"Churchs Chicken","2015","Toledo","US",-83.588203,41.663683
"Hardees","2015","Kannapolis","US",-80.610694,35.503299
"KFC","2018","Charles Town","US",-77.852311,39.291419
"Subway","2015","Happy Valley","US",-122.579198,45.44501
"Arbys","2015","Georgetown","US",-75.400598,38.700392
"Bob Evans","2016","Franklin","US",-84.328836,39.49381
"Waffle House","2017","Cartersville","US",-84.763788,34.204683
"Pizza Hut","2018","Saint Petersburg","US",-82.737314,27.758495
"Pizza Hut","2015","Richmond","US",-77.555506,37.493494
"Subway","2017","New York","US",-73.933452,40.795198
"Dominos Pizza","2017","Decatur","US",-86.975373,34.576711
"Little Caesars Pizza","2016","Bronx","US",-73.826528,40.865116
"SUBWAY","2015","Brownsville","US",-97.51703,25.978433
"Old Country Buffet","2019","Green Bay","US",-88.064432,44.522963
"SUBWAY","2015","Bradenton","US",-82.61047,27.462974
"Wienerschnitzel","2019","Lewisville","US",-97.024883,33.041972
"Caseys Carry Out Pizza","2016","Polo","US",-89.578918,41.986872
"Pizza Hut","2017","Whittier","US",-117.980009,33.93996
"Philly Connection","2016","Macon","US",-83.712043,32.820687
"Quiznos","2016","Milford","US",-75.431632,38.929797
"Wendys","2017","Miami","US",-80.335742,25.715355
"KFC","2015","Maiden","US",-81.21424,35.57652
"Fatburger","2016","Las Vegas","US",-115.072344,36.100331
"SUBWAY","2016","Port Saint Lucie","US",-80.3008,27.29265
"Wendys","2017","Auburn","US",-85.481197,32.638379
"Chick-Fil-A","2016","Louisville","US",-85.756,38.21779
"McDonald's","2016","Waddy","US",-85.0683,38.15164
"Hardee's","2016","Helena","US",-112.0433,46.5993
"Burger King","2017","Denham Springs","US",-90.956052,30.527008
"Burger King","2017","Coushatta","US",-93.33977,32.02563
"Taco Bell","2016","Oklahoma City","US",-97.4866,35.323381
"SONIC Drive-In","2015","Tulsa","US",-95.920959,36.03231
"Qdoba Mexican Eats","2017","Tulsa","US",-95.9228,36.0868
"Panda Express","2016","Canby","US",-122.7026,45.2571
"Burger King","2017","Portland","US",-122.747032,45.394334
"McDonald's","2015","Mcminnville","US",-123.1671,45.2019
"McDonald's","2017","Roseburg","US",-123.37927,43.14607
"McDonald's","2015","Salem","US",-122.9869,44.9901
"Burgerville","2016","Saint Helens","US",-122.8298,45.8506
"Jack in the Box","2016","Eugene","US",-123.1197,44.0531
"Pizza Hut","2015","Salem","US",-123.04414,44.908523
"Taco Time","2016","Oregon City","US",-122.5965,45.3473
"Taco Time","2016","Astoria","US",-123.845075,46.19063
"Panera Bread","2017","Rockville Centre","US",-73.6438,40.6562
"Panera Bread","2016","Latham","US",-73.7674,42.753
"Domino's Pizza","2015","Saint Louis","US",-90.2422,38.639
"KFC","2017","Exton","US",-75.6295,40.0288
"SUBWAY","2016","Fogelsville","US",-75.6305,40.59
"Dairy Queen Grill & Chill","2019","Lincoln","US",-96.7332,40.8773
"Wayback Burgers","2016","Millersville","US",-76.3529,40.0059
"KFC - Kentucky Fried Chicken","2017","Fresh Meadows","US",-73.8087,40.7201
"Subway","2017","Granite Falls","US",-81.4313,35.8113
"Subway","2017","Chester","US",-80.5288,40.5972
"Subway","2017","Newark","US",-75.7585,39.6909
"Crown Fried Chicken","2016","Brooklyn","US",-73.9499,40.6342
"Taco Bell","2017","Warrenton","US",-91.1414,38.8194
"Long John Silver's","2015","New Philadelphia","US",-81.473,40.4945
"Bob Evans","2017","Ashville","US",-82.9878,39.7137
"Jimmy John's","2017","Cleveland","US",-81.5375,41.5014
"Jimmy John's","2018","Brunswick","US",-81.8175,41.2382
"Dairy Queen","2016","Kill Devil Hills","US",-75.6594,36.0134
"Dairy Queen Grill & Chill","2019","Lincoln","US",-96.6038,40.7373
"Wendy's","2019","Pittsburgh","US",-80.1535,40.4474
"SUBWAY","2016","Ford City","US",-79.5265,40.7674
"Dairy Queen","2017","Leetonia","US",-80.7542,40.8773
"Pizza Hut","2017","Dayton","US",-84.1009,39.6969
"Moe's Southwest Grill","2016","Columbus","US",-83.0088,40.0038
"Domino's Pizza","2016","Columbus","US",-82.9917,39.9649
"Subway","2015","Graham","US",-79.4002,36.0581
"Subway","2017","Fayetteville","US",-78.958,35.1028
"Taco Bell","2017","Florissant","US",-90.3064,38.8056
"Hot Dog on a Stick","2019","Rowland Heights","US",-117.9271,33.994358
"SUBWAY","2017","Joliet","US",-88.161471,41.540597
"Pizza Hut","2015","Mansfield","US",-82.591028,40.761971
"Pizza Hut","2017","Los Angeles","US",-118.25681,34.004517
"Pizza Hut","2016","Tallassee","US",-85.923286,32.554332
"Taco Johns","2018","Detroit Lakes","US",-95.841631,46.815435
"Burger King","2016","Owosso","US",-84.145634,42.998315
"Blakes Lotaburger","2016","Las Cruces","US",-106.785829,32.292861
"Pizza Hut","2016","Lebanon","US",-86.297381,36.18456
"KFC","2017","Hickory","US",-81.300511,35.742608
"Hardees Red Burrito","2015","Keystone Heights","US",-82.026152,29.791712
"Dunkin Donuts","2017","Chicago","US",-87.652941,41.925248
"Dairy Queen","2018","Orange","US",-93.873194,30.20467
"Red Robin Gourmet Burgers and Brews","2019","Wesley Chapel","US",-82.349606,28.186821
"Subway","2017","North Richland Hills","US",-97.189495,32.904001
"Taco Bell","2015","Newbury Park","US",-118.94119,34.189064
"SUBWAY","2016","Greensburg","US",-79.55,40.2821
"Wendy's","2018","Searcy","US",-91.7172,35.2502
"Pei Wei","2018","Laguna Niguel","US",-117.708355,33.56683
"Quiznos","2016","Southgate","US",-83.218424,42.198869
"Quiznos","2019","Mesa","US",-111.877853,33.377626
"Wendys","2017","Waukegan","US",-87.829935,42.363449
"Blimpie","2019","Yuma","US",-114.631235,32.683953
"Subway","2016","Baton Rouge","US",-91.007519,30.440685
"Arbys","2016","Tucker","US",-84.216499,33.8503
"Ryans","2015","Michigan City","US",-86.894874,41.669739
"Little Caesars Pizza","2017","Las Vegas","US",-115.167601,36.128266
"Hardees","2015","Cassville","US",-93.86891,36.67759
"Dairy Queen","2016","Rainbow City","US",-86.035018,33.959933
"Taco Bell","2017","Harrisburg","US",-76.836,40.2555
"Burger King","2015","York","US",-76.768,39.9634
"Pizza Hut","2017","Chillicothe","US",-82.9746,39.3383
"Wendy's","2015","Newcomerstown","US",-81.5678,40.2865
"SUBWAY","2016","Howard","US",-82.3264,40.4077
"Chipotle Mexican Grill","2017","Cincinnati","US",-84.4319,39.1453
"Jersey Mike's Subs","2015","Cincinnati","US",-84.4315,39.1452
"Pizza Hut","2016","Akron","US",-81.5703,41.1096
"Burger King","2019","Akron","US",-81.4963,41.0771
"Tomaso's Italian Restaurant","2016","Barberton","US",-81.6082,41.0364
"Burger King","2015","Massillon","US",-81.522,40.7679
"Skorpios Gyros","2016","Newark","US",-82.3981,40.0593
"Panera Bread","2017","Columbus","US",-83.0074,39.9951
"H C Way Asian Bistro","2015","Columbus","US",-83.0104,40.1178
"Fox's Pizza Den","2016","Lewis Center","US",-82.9987,40.1542
"McDonald's","2017","Columbus","US",-82.9669,39.9148
"McDonald's","2019","Plain City","US",-83.2788,40.1097
"Jersey Mike's Subs","2016","Hilliard","US",-83.1405,40.0318
"Subway","2015","Powell","US",-83.094,40.1547
"Subway","2016","Columbus","US",-82.9389,39.9481
"Subway","2016","Columbus","US",-82.9017,39.9557
"Subway","2016","Columbus","US",-82.9912,40.1411
"McDonald's","2015","Holland","US",-83.6983,41.6117
"Panera Bread","2018","Mentor","US",-81.3783,41.6539
"Taco Bell","2017","Elyria","US",-82.1076,41.3951
"McDonald's","2017","Cleveland","US",-81.4554,41.5205
"Chick-fil-A","2017","Willoughby","US",-81.4355,41.6264
"Dairy Queen","2016","Kill Devil Hills","US",-75.656,36.0124
"Pizza Hut","2017","Winston-Salem","US",-80.3016,36.0784
"Wimpy's Grill","2015","Durham","US",-78.9321,36.013
"Bojangles' Famous Chicken 'n Biscuits","2018","Durham","US",-78.9284,36.0305
"Domino's Pizza","2016","Greenville","US",-77.3751,35.5732
"Pizza Hut","2017","Greenville","US",-77.3992,35.6036
"McDonald's","2019","Shelby","US",-81.5394,35.2774
"Cruzers","2016","Whiteville","US",-78.6862,34.3394
"Chick-fil-A","2017","Greensboro","US",-79.8332,36.0843
"Bojangles' Famous Chicken 'n Biscuits","2017","Reidsville","US",-79.6462,36.3285
"McDonald's","2019","Greensboro","US",-79.8278,36.1086
"Burger King","2019","Rock Hill","US",-80.9935,34.9684
"McDonald's - CLOSED","2019","Charlotte","US",-80.8437,35.2253
"Burger King","2016","Raleigh","US",-78.7064,35.8595
"KFC","2016","Cary","US",-78.7835,35.8034
"Taco Bell","2016","Raleigh","US",-78.6895,35.7843
"Domino's Pizza","2015","Apex","US",-78.8445,35.7196
"McDonald's","2016","Poughkeepsie","US",-73.9063,41.6972
"McDonald's","2019","Rochester","US",-77.6186,43.1218
"Taco Bell","2019","Lindenhurst","US",-73.3779,40.7011
"Burger King","2016","Riverhead","US",-72.6719,40.9343
"Wendy's","2019","Jericho","US",-73.5599,40.7805
"McDonald's - CLOSED","2019","Albany","US",-73.8096,42.7457
"Wendy's","2017","Albany","US",-73.8149,42.7025
"McDonald's - CLOSED","2019","Hickory","US",-81.2959,35.7035
"Jack in the Box","2015","Conover","US",-81.2312,35.7172
"Subway","2016","Fremont","US",-83.1318,41.3551
"Domino's Pizza","2017","Lemoyne","US",-76.9075,40.2398
"Wendy's","2019","Harrisburg","US",-76.7752,40.2614
"McDonald's","2016","Camp Hill","US",-76.9532,40.2313
"Taco Bell","2017","Clarks Summit","US",-75.6938,41.4861
"McDonald's","2019","Jermyn","US",-75.5809,41.5023
"McDonald's","2019","York","US",-76.7725,39.9688
"Wendy's","2017","Pittsburgh","US",-79.888,40.4254
"McDonald's","2019","Murrysville","US",-79.6991,40.4274
"KFC","2016","Washington","US",-80.2343,40.1807
"Taco Bell","2019","Levittown","US",-74.8207,40.1437
"Bob Evans","2017","Chillicothe","US",-83.0137,39.3334
"Domino's Pizza","2016","Geneva","US",-80.9471,41.8075
"Pizza Hut","2015","Youngstown","US",-80.7303,41.0829
"Bob Evans","2017","Portsmouth","US",-82.9219,38.7543
"Subway","2016","Mount Vernon","US",-82.4852,40.3847
"Subway","2016","Mount Vernon","US",-82.441,40.4029
"Jersey Mike's Subs","2017","Cincinnati","US",-84.5992,39.194
"Subway","2017","Monroeville","US",-82.7049,41.2499
"McDonald's","2015","Munroe Falls","US",-81.4397,41.1397
"Emidio & Sons Italian Restaurant","2016","Cuyahoga Falls","US",-81.5104,41.1589
"Subway","2016","Dayton","US",-84.2193,39.8018
"Chipotle Mexican Grill","2017","Canton","US",-81.4247,40.7957
"Pizza Hut","2016","Hartville","US",-81.3477,40.9686
"Panera Bread","2019","Alliance","US",-81.1299,40.9014
"McDonald's","2015","Columbus","US",-82.9307,40
"Grandad's Pizza and Pub","2017","Hilliard","US",-83.1192,40.0354
"Domino's Pizza","2016","Columbus","US",-82.9938,40.1456
"Subway","2016","Columbus","US",-83.0015,39.9657
"SUBWAY","2015","New Albany","US",-82.796,40.0893
"SUBWAY","2016","Pickerington","US",-82.7796,39.9135
"Subway","2016","Columbus","US",-82.863,40.0655
"Subway","2016","Columbus","US",-82.9733,39.9732
"SUBWAY","2016","Columbus","US",-82.8436,39.9792
"Wendy's","2019","Bowling Green","US",-83.6289,41.3742
"McDonald's","2015","Perrysburg","US",-83.6342,41.5383
"Dairy Queen","2017","Ashland","US",-82.326,40.86
"Panera Bread","2017","Brecksville","US",-81.6227,41.3206
"Gyro's & More","2018","Lorain","US",-82.1678,41.4578
"Best Gyros","2017","Cleveland","US",-81.5651,41.4985
"Famous Gyro George","2016","Maple Heights","US",-81.5278,41.4198
"McDonald's","2016","Bronx","US",-73.9073,40.8543
"Dairy Queen Grill & Chill","2019","Omaha","US",-96.133,41.2345
"Subway","2016","Follansbee","US",-80.5961,40.3351
"Skyline Chili","2017","Cincinnati","US",-84.3941,39.2278
"Taco Bell","2017","Harrison","US",-84.7945,39.2533
"Five Guys","2015","Kent","US",-81.349,41.1541
"Panera Bread","2017","Dayton","US",-84.1038,39.6949
"Hunan Gourmet Restaurant","2016","Columbus","US",-82.8605,39.955
"Chipotle Mexican Grill","2015","Grove City","US",-83.0423,39.8783
"Chipotle Mexican Grill","2016","Columbus","US",-83.0412,40.0626
"Chipotle Mexican Grill","2015","Marysville","US",-83.3501,40.2367
"Panera Bread","2016","Brunswick","US",-81.8128,41.2373
"McDonald's","2017","Beachwood","US",-81.4844,41.4619
"Bojangles' Famous Chicken 'n Biscuits","2017","Shelby","US",-81.556,35.2826
"SUBWAY","2016","Fayetteville","US",-79.0536,35.0249
"SUBWAY","2015","Fort Bragg","US",-78.9101,35.0569
"Cook Out","2017","Mount Airy","US",-80.6145,36.4823
"Cook Out","2015","Burlington","US",-79.4891,36.0754
"Wings To Go","2015","Burlington","US",-79.5104,36.0806
"Hop's Burger Bar","2015","Greensboro","US",-79.8337,36.0639
"Bar-B-Q King","2016","Charlotte","US",-80.8889,35.2243
"Taste Of Buffalo Pizzeria","2015","Huntersville","US",-80.865,35.4367
"El Tapatio Restaurante","2016","Raleigh","US",-78.5581,35.7998
"Subway","2016","Ithaca","US",-76.4868,42.4418
"McDonald's","2019","Buffalo","US",-78.8251,42.858
"Burger King","2015","Bronx","US",-73.8979,40.8912
"Jack in the Box","2016","Troy","US",-89.9095,38.7317
"Taco Bell","2019","Fenton","US",-90.4414,38.5131
"Subway","2016","Jackson Center","US",-84.0402,40.4397
"Wendy's","2016","New Kensington","US",-79.7112,40.5854
"McDonald's","2017","Connellsville","US",-79.5916,40.0242
"McDonald's","2017","Pittsburgh","US",-80.0508,40.3381
"Miller's Chicken","2016","Athens","US",-82.1125,39.3335
"Subway","2016","Portsmouth","US",-82.9569,38.7424
"Subway","2016","Portsmouth","US",-82.9333,38.7513
"Burger King","2017","Dayton","US",-84.1088,39.6495
"Chipotle Mexican Grill","2016","Cleveland","US",-81.8141,41.4502
"Subway","2016","Beaufort","US",-76.6466,34.7249
"Subway","2017","Pfafftown","US",-80.3585,36.1532
"Al's Burger Shack","2016","Chapel Hill","US",-79.0642,35.9102
"Burger King","2016","Greensboro","US",-79.835,36.0487
